tweetID,followers,listed,followings,verified,Total_favourite_count,tweet_favorite_count
882858324663820000,97,9,180,0,3411,0
882858314744255000,979,98,1195,0,151,0
882858306829791000,2,0,116,0,8,0
882858304900276000,516,2,636,0,336,0
882858302702473000,2040,81,128,0,94979,0
882858297405002000,48,0,99,0,100,0
882858283660268000,337,17,508,0,28073,0
882858277960208000,1596,90,1218,0,7628,0
882858274466415000,827,44,1031,0,135995,0
882858273795453000,1062,25,64,0,9066,0
882858269915529000,1100,38,140,0,674,0
882858269676413000,280,21,713,0,17149,0
882858269642859000,34,2,225,0,3008,0
882858268657189000,79,8,15,0,6093,0
882858267873038000,8,1,39,0,32,1
882858267344503000,101,3,485,0,19343,0
882858260432380000,34219,365,17239,0,32715,0
882858257571656000,79,8,15,0,6093,0
882858256409911000,134,0,417,0,3258,0
882858252739822000,269,34,207,0,21758,0
882858250936492000,14485,902,773,1,1124,0
882858246226067000,264,111,423,0,29,0
882858243583861000,3746,101,3124,0,730,0
882858228882846000,47,0,15,0,2842,0
882858227553128000,29491,58,27,0,30,3
882858222415077000,5394,113,1613,0,0,0
882858219684545000,3,0,84,0,53,0
882858218539565000,45,1,758,0,1354,0
882858207248400000,123569,91,37,1,42414,0
882858191561912000,1,0,20,0,140,0
882858187858170000,47723,42,10,0,5166,0
882858180061082000,467,13,119,0,42703,0
882858161685889000,71,1,479,0,6847,0
882858158435304000,95,12,183,0,1831,0
882858138390626000,3,0,42,0,7,0
882858137153266000,507,182,430,0,18004,0
882858123387560000,7049,192,106,0,461,0
882858119457645000,34219,365,17239,0,32715,0
882858116924056000,257,3,90,0,5515,0
882858116722774000,6201,158,1687,0,83756,0
882858104722829000,141,3,317,0,1622,0
882858088126186000,412,70,998,0,78,0
882858086599414000,244,10,446,0,22036,0
882858072917410000,575,5,3668,0,6047,0
882858068769255000,337,17,508,0,28073,0
882858066743636000,1,0,38,0,8,0
882858055796494000,437,112,435,0,91,0
882858054466679000,554,5,78,0,2334,0
882858046912963000,33,0,213,0,3255,0
882858045793079000,25,0,315,0,843,0
882858044190630000,1139,245,994,0,44273,0
882858042739499000,62,21,317,0,406,0
882858035126731000,554,5,78,0,2334,0
882858034162283000,385,1,522,0,1,0
882858033679917000,42,21,129,0,3422,0
882858032312459000,260,19,649,0,658,0
882858029795877000,1699,46,973,0,16699,0
882858029003100000,32,0,98,0,291,0
882858026788585000,37792,68,9,0,2,3
882858025832395000,1,0,38,0,9,0
882858023554761000,21,0,123,0,1,0
882858016839696000,2412,3,3345,0,753,0
882858003799482000,48,16,244,0,2508,0
882858000460993000,170,2,1489,0,4191,0
882857995800986000,663,20,495,0,2103,0
882857995503149000,126,37,163,0,1658,0
882857993645195000,4323274,4717,271,1,4317,14
882857993049649000,47,0,15,0,2842,0
882857988796625000,167,29,83,0,6061,0
882857970610188000,33,0,142,0,131,0
882857961856610000,390,13,332,0,483,0
882857955451740000,430,2,646,0,18206,0
882857953870488000,183,7,134,0,1545,0
882857950951358000,61,1,63,0,783,0
882857938175508000,143,7,105,0,26363,0
882857937710043000,2888,63,1357,0,47767,0
882857937328259000,11592,45,104,1,1444,0
882857928197329000,498,0,623,0,23967,0
882857927152939000,0,61,67,0,84,0
882857919989117000,169,1,78,0,6,1
882857916293927000,2561,33,89,0,163,0
882857908265902000,793,28,2117,0,1748,0
882857906504212000,1622,55,410,0,141,0
882857905203986000,48,16,244,0,2508,0
882857896458846000,108,2,29,0,605,0
882857895112712000,213,34,34,0,22927,0
882857883314012000,230,16,148,0,3221,0
882857879149072000,20,3,48,0,29,0
882857877999714000,29,1,102,0,276,0
882857869850296000,48790,307,3400,0,101147,0
882857869464420000,36,0,284,0,994,0
882857854062936000,6265,106,691,0,40144,0
882857851886219000,649,1,1015,0,7574,0
882857849231036000,24,0,116,0,25,0
882857845758276000,4,0,62,0,466,0
882857845300920000,186,5,1232,0,1260,0
882857841211581000,687,38,474,0,4940,0
882857837092905000,39,0,187,0,1048,0
882857827097731000,600,22,386,0,1614,0
882857826472780000,1610,31,162,0,435,0
882857826044879000,90,7,395,0,3074,0
882857824815948000,61,1,63,0,783,0
882857823759082000,30,0,216,0,308,0
882857821229859000,44464,984,837,1,69,2
882857814045016000,6246,48,2437,0,35347,0
882857813806113000,28,1,186,0,807,0
882857813650936000,47,0,879,0,1858,0
882857801810412000,0,0,0,0,0,0
882857792989651000,45,0,196,0,4031,0
882857782516568000,51,3,0,0,0,0
882857774576681000,1845,43,186,0,916,1
882857772584288000,217,2,479,0,314,0
882857770902598000,82,1,374,0,1455,0
882857763335844000,70,2,256,0,54,0
882857763315044000,98259,870,2319,0,925,0
882857761004036000,98259,870,2319,0,925,0
882857752262959000,346,24,204,0,285,0
882857750476329000,1162,6,123,0,2951,0
882857748244943000,284,37,71,0,24532,0
882857741898756000,61,1,63,0,783,0
882857741483725000,10,0,34,0,188,0
882857729794204000,2888,63,1357,0,47767,0
882857728594412000,1678,18,815,0,4429,0
882857724018659000,9281,21,8549,0,8323,0
882857719702602000,126,37,163,0,1658,0
882857714732237000,541,0,4632,0,1852,0
882857706868142000,23,6,37,0,14,0
882857698491908000,34,2,168,0,44,0
882857692632461000,269,34,207,0,21758,0
882857692145922000,164,4,56,0,53765,0
882857686181724000,1603,14,1032,0,6175,0
882857682897711000,98,0,373,0,775,0
882857682478223000,650,17,1876,0,8185,0
882857682251555000,61,1,63,0,783,0
882857681358291000,53,0,7,0,864,0
882857674211295000,802,264,23,0,68933,0
882857672168677000,50,0,178,0,2091,0
882857671308620000,292,15,383,0,17333,1
882857669031101000,172,5,391,0,18099,0
882857666565026000,23,6,37,0,14,0
882857662815375000,112,3,185,0,635,0
882857662303490000,61,1,63,0,783,0
882857654732894000,9281,21,8549,0,8323,0
882857653394784000,83,0,153,0,141,0
882857651465355000,14135,117,241,0,77984,0
882857645157130000,108,2,29,0,605,0
882857640333672000,61,1,63,0,783,0
882857635195757000,1139,245,994,0,44273,0
882857618968064000,156,7,184,0,3100,0
882857615570592000,20,0,277,0,642,0
882857613603480000,6201,158,1687,0,83756,0
882857605969924000,25602,214,433,0,89767,0
882857600802599000,97,0,90,0,6,0
882857598654980000,269,34,207,0,21758,0
882857595874066000,152,27,1428,0,1254,0
882857595408589000,293,2,203,0,7539,0
882857594972324000,56,0,120,0,889,0
882857582175568000,27,0,176,0,30,0
882857581009486000,2491,55,2407,0,36426,0
882857580023992000,1203,49,600,0,53722,0
882857578119791000,13579,70,1627,0,7293,0
882857573170332000,460,4,651,0,816,0
882857569290768000,45096,752,996,0,9349,0
882857569013727000,337,17,508,0,28073,0
882857565125841000,846,3,5001,0,2996,0
882857562655281000,4673,112,1309,0,13503,0
882857557542396000,683,325,412,0,788,0
882857556367917000,190,45,166,0,8193,0
882857554895831000,467,13,119,0,42703,0
882857542858179000,188,1,157,0,1682,0
882857542057026000,13,0,27,0,32,0
882857541448876000,6836,286,7494,0,157860,0
882857539028890000,160,1,235,0,4374,0
882857536235426000,4780,4,374,0,16631,1
882857532158493000,304,123,192,0,950,0
882857529121808000,173,11,476,0,3827,0
882857526781399000,157,8,166,0,1787,0
882857523744842000,21,0,93,0,0,0
882857523547587000,575,5,3668,0,6047,0
882857512591999000,49585,213,42699,0,108864,0
882857511497478000,35637,219,2615,1,22294,0
882857503436026000,410,23,723,0,15098,0
882857502974652000,746,7,711,0,284,0
882857498385854000,104,1,43,0,0,0
882857498289386000,465,0,82,0,7,0
882857492107084000,27,1,96,0,751,0
882857492027327000,21,0,123,0,1,0
882857481529168000,1721,57,1403,0,5431,1
882857478114877000,56,0,120,0,889,0
882857474277101000,205,16,91,0,24,0
882857468354843000,1104,19,1901,0,118,0
882857468333892000,994,42,403,0,14220,0
882857465414472000,157,0,359,0,13,0
882857464969929000,1089,21,748,0,39360,0
882857461111116000,1248,38,1749,0,13689,0
882857459152331000,3581,87,2723,0,7615,0
882857456703091000,18,5,123,0,0,0
882857453645377000,7,0,51,0,8,0
882857452928029000,1603,14,1032,0,6175,0
882857452831556000,710,55,1018,0,15112,0
882857447454650000,790,9,520,0,3971,0
882857446645039000,4493,68,1538,0,48033,0
882857443763434000,1296,13,997,0,18280,0
882857443193049000,323,37,235,0,20519,0
882857441175777000,263,2,2265,0,1848,0
882857435484086000,776,17,2926,0,28575,0
882857434649211000,6052,131,248,1,4434,1
882857433651192000,1603,14,1032,0,6175,0
882857431377658000,4,0,43,0,7,0
882857422154367000,710,55,1018,0,15112,0
882857419025535000,880,6,199,0,4424,0
882857417834349000,23,0,127,0,236,0
882857416551002000,805,128,729,0,46105,0
882857411341468000,448,4,1437,0,1452,0
882857398175543000,3161139,1717,92,1,276,162
882857393293451000,67934,236,1772,1,4317,2
882857390089003000,19,0,64,0,1096,0
882857389761974000,3,0,44,0,151,0
882857385135456000,241,5,684,0,161,0
882857379645149000,64,0,274,0,2936,0
882857376830824000,127,11,766,0,14964,0
882857371365630000,1296,13,997,0,18280,0
882857368685470000,151,4,220,0,31535,0
882857360875700000,339,36,695,0,5593,0
882857360846447000,0,61,67,0,84,0
882857358837383000,327293,7865,22964,1,647,5
882857352394719000,42143,229,617,1,224,33
882857351463617000,5102,29,594,0,81,0
882857345948283000,6126,97,187,0,5163,0
882857342903100000,1981,260,2187,0,92464,0
882857340310929000,309,36,1611,0,46542,0
882857338910015000,61,1,63,0,783,0
882857326738276000,50,0,178,0,2091,0
882857326083846000,541,24,789,0,7382,0
882857325647745000,1645,224,714,0,248403,0
882857324120949000,3161139,1717,92,1,276,114
882857318345392000,39,0,260,0,71,0
882857315216618000,82,1,374,0,1455,0
882857314780369000,315,7,326,0,1973,0
882857306798653000,139,0,96,0,200,0
882857301207659000,320,5,4840,0,265,0
882857295876547000,539,4,268,0,3220,0
882857288297566000,119,17,84,0,9495,0
882857286070288000,190,2,604,0,4629,0
882857282597466000,122,0,18,0,3296,0
882857274032697000,101,0,239,0,3338,0
882857271012839000,2561,33,89,0,163,0
882857269574218000,314134,541,70,1,46,3
882857268366250000,114,4,307,0,1221,0
882857266315235000,857,3,187,0,63376,0
882857261315404000,215,9,332,0,4273,0
882857257637106000,1375,81,117,0,10,0
882857250859004000,123,13,4,0,3109,0
882857250183717000,787,52,486,0,16030,0
882857241245663000,19,0,64,0,1096,0
882857237898646000,167,6,630,0,128,0
882857236107743000,694,1,774,0,98234,0
882857234409116000,6,0,40,0,0,0
882857234018873000,1203,49,600,0,53722,0
882857232852845000,151,4,220,0,31535,0
882857228021244000,410,23,723,0,15098,0
882857208710550000,17275,152,1295,0,66692,1
882857205883585000,2464,130,623,0,21095,0
882857204621091000,186,33,104,0,8288,0
882857195276128000,46,0,87,0,1682,0
882857194135356000,1437,95,540,0,16842,1
882857186967343000,351,26,956,0,8164,0
882857166616621000,2264,25,3546,0,15418,0
882857164968264000,104,1,40,0,4932,0
882857163223253000,143,7,105,0,26363,0
882857158991393000,164,5,302,0,1220,0
882857154398507000,228,6,200,0,13591,0
882857147570303000,2976,32,267,0,4793,4
882857141828166000,456,5,698,0,7183,0
882857141605777000,19,0,278,0,0,0
882857139064132000,236,1,123,0,2577,0
882857133292884000,1,0,12,0,20,1
882857124342120000,190,2,604,0,4629,0
882857115865494000,2224,189,2842,0,5004,0
882857115156697000,7,10,0,0,0,0
882857114686956000,114,4,307,0,1221,0
882857114267464000,85,0,141,0,2438,0
882857110622622000,994,42,403,0,14220,0
882857100208030000,136,1,163,0,9142,0
882857099113386000,360,18,1251,0,17005,0
882857098945720000,1592,16,2382,0,15386,0
882857097263632000,575,5,3668,0,6047,0
882857096705737000,128,7,1147,0,4931,0
882857088627741000,320,1,3984,0,12302,0
882857086425604000,34,0,481,0,82,0
882857085305852000,55,0,207,0,1612,0
882857083921674000,245,35,426,0,33818,0
882857081220608000,14,0,43,0,294,0
882857078359851000,17,0,40,0,6,0
882857059183600000,249,6,246,0,2501,0
882857057992417000,1805,24,119,0,1,0
882857056687890000,937,0,157,0,89,0
882857036735795000,213,34,34,0,22927,0
882857032906285000,936,18,50,0,5645,0
882857032402911000,123,13,4,0,3109,0
882857031207502000,1139,245,994,0,44273,0
882857029626249000,337,17,508,0,28073,0
882857022923964000,3,0,51,0,133,0
882857018540687000,370,173,0,0,19900,0
882857018322584000,123,13,4,0,3109,0
882857014790980000,632,122,250,0,4370,0
882857013272883000,361,19,52,0,1,0
882857012115255000,617,22,299,0,16348,0
882857006041895000,320,5,4840,0,265,0
882856998269846000,319,1,211,0,1375,0
882856998202515000,176,28,194,0,1922,0
882856995744661000,0,0,53,0,0,0
882856972936134000,323,1,671,0,6492,0
882856969085756000,49821,469,4195,1,4350,0
882856965126447000,88,291,25,0,0,0
882856964602163000,320,5,4840,0,265,0
882856962794369000,2,0,42,0,15,1
882856962450502000,1558,22,962,0,1900,0
882856959367672000,308,7,1254,0,975,0
882856954602893000,51,5,14,0,2831,0
882856953633923000,123,13,4,0,3109,0
882856942376321000,23,1,38,0,2,0
882856935736828000,7,0,188,0,3,0
882856927218119000,123,13,4,0,3109,0
882856926693925000,19,0,38,0,1136,0
882856920624775000,260,35,231,0,6483,0
882856919186190000,320,5,4840,0,265,0
882856915880993000,586,7,1153,0,137731,0
882856915046465000,1083,5,1378,0,9659,0
882856911510680000,92,7,557,0,3438,0
882856910000603000,136,8,234,0,1068,0
882856907253232000,76,13,60,0,3300,0
882856900580258000,308,7,1254,0,975,0
882856897958654000,956,72,12,0,0,1
882856893852660000,3,0,51,0,133,0
882856874919379000,173,1,436,0,16854,0
882856874244137000,114,16,98,0,155,0
882856874055487000,320,5,4840,0,265,0
882856873480774000,333,0,492,0,4123,0
882856868665798000,1437,95,540,0,16842,0
882856862366003000,11281,13,9308,0,5444,0
882856860671398000,15,0,511,0,5,0
882856842245935000,418,3,1318,0,12189,0
882856835694440000,320,5,4840,0,265,0
882856833362395000,314,4,677,0,38,0
882856830988243000,89,2,166,0,1234,0
882856830195483000,507,182,430,0,18004,0
882856826076897000,247,3,4476,0,538,0
882856815398015000,673,22,1560,0,3132,0
882856814479462000,92,0,1085,0,173,0
882856810461499000,8,0,24,0,23,0
882856809777820000,162,2,436,0,6479,0
882856807387017000,535,2,1051,0,3179,0
882856804299923000,964,113,623,0,44457,0
882856798310457000,724,166,749,0,14006,0
882856797597573000,511,1,251,0,491,0
882856793642344000,23726,534,8952,0,29260,0
882856791142355000,44,0,104,0,768,0
882856781969535000,320,5,4840,0,265,0
882856781025759000,1260,42,687,0,79,0
882856780899828000,107,18,217,0,3,0
882856778530206000,199,2,17,0,0,0
882856766353982000,575,5,3668,0,6047,0
882856765561332000,474,81,20,0,35589,0
882856764315542000,78,11,23,0,12820,0
882856762809831000,176,28,194,0,1922,0
882856759198659000,2285,126,1686,0,4121,1
882856757487321000,34,0,123,0,972,0
882856752240263000,213,34,34,0,22927,0
882856751753699000,178,10,167,0,9288,0
882856750210318000,3886,20,198,0,30183,0
882856746393362000,178,10,167,0,9288,0
882856733772837000,3278,128,774,1,4311,3
882856727825097000,1131,127,217,0,1178,0
882856722209137000,82,1,374,0,1455,0
882856719625408000,183,7,134,0,1545,0
882856718136377000,320,5,4840,0,265,0
882856704471421000,952,13,67,0,1512,0
882856703137534000,184,1,74,0,787,0
882856700281332000,271,28,118,0,235,0
882856698666402000,342,77,1115,0,26297,0
882856697693430000,105896,649,103,1,82,2
882856697571574000,90,7,395,0,3074,0
882856695780737000,13,0,139,0,37,0
882856695512301000,45,0,394,0,1661,0
882856686540644000,478,27,34,0,32793,0
882856685592863000,1108,69,325,0,40983,0
882856677363651000,50,0,825,0,3666,0
882856672082842000,504,5,850,0,720,0
882856667418964000,50,0,825,0,3666,0
882856666999411000,15,0,183,0,7,1
882856665204179000,198,1,75,0,11364,0
882856661630636000,632,122,250,0,4370,0
882856660091322000,337,17,508,0,28073,0
882856657079816000,304,48,467,0,871,0
882856656345981000,295,9,1012,0,736,0
882856654353519000,2079,25,969,0,184,0
882856646585631000,55,20,273,0,2582,0
882856646313161000,320,5,4840,0,265,0
882856642492195000,16070,476,159,1,287,0
882856642408194000,113,0,506,0,3477,0
882856633746956000,215,6,4,0,79,0
882856633683944000,140,5,228,0,79,0
882856631721222000,2956,67,2298,0,18699,0
882856616944476000,10,4,100,0,3,0
882856606911705000,25,1,110,0,274,0
882856605846348000,471,65,302,0,14356,0
882856597768122000,91,9,109,0,550,0
882856597596258000,11,0,86,0,0,0
882856589610189000,632,122,250,0,4370,0
882856587911504000,151,4,220,0,31535,0
882856584665158000,5314,64,2732,0,2451,0
882856579925774000,320,5,4840,0,265,0
882856577056653000,100,0,264,0,1902,0
882856570085921000,18,0,516,0,295,0
882856569033159000,0,0,24,0,3,0
882856566612828000,2233,87,3750,0,109528,1
882856560321597000,110,3,79,0,1621,0
882856556672434000,76,2,5,0,9129,0
882856556043407000,748,0,78,0,3216,0
882856554134774000,126,2,98,0,6017,0
882856552717308000,67,0,109,0,2934,0
882856549399618000,5727,75,627,0,10363,0
882856543565169000,198,1,75,0,11364,0
882856542114005000,424,20,109,0,4571,0
882856535507870000,337,3,880,0,11037,0
882856534878954000,5,0,7,0,168,0
882856534094393000,55,20,273,0,2582,0
882856530995032000,320,5,4840,0,265,0
882856526926365000,6,0,82,0,12,0
882856521129800000,90,2,78,0,669,0
882856520593031000,575,5,3668,0,6047,0
882856513492193000,78,4,329,0,562,0
882856504793027000,196,1,65,0,0,0
882856503232741000,169,1,27,0,67582,0
882856502523855000,41,0,208,0,95,0
882856498346512000,48,0,296,0,4,0
882856497536840000,189,4,370,0,9473,0
882856487499874000,1059,2,2065,0,1460,0
882856485750923000,632,122,250,0,4370,0
882856482164925000,320,5,4840,0,265,0
882856472467648000,482,0,1282,0,1044,0
882856472362730000,8315,868,9170,0,8841,0
882856449734476000,214,0,25,0,45695,0
882856448698401000,632,122,250,0,4370,0
882856445489824000,1449,367,2115,0,162509,0
882856444957041000,533,108,1354,0,2007,0
882856440268030000,21,0,87,0,9,0
882856439131234000,696,0,153,0,413,0
882856438082810000,421,0,429,0,5522,2
882856432286265000,26412,73,1,1,4,0
882856429425643000,2017,12,1492,0,1045,0
882856428008071000,74,0,176,0,2657,0
882856422916084000,36599,376,36416,0,82863,0
882856418780381000,269,136,6,0,1321,0
882856418700739000,316,12,532,0,18605,0
882856417425797000,78,0,24,0,306,0
882856413554508000,2615,138,777,0,8122,0
882856405992165000,320,5,4840,0,265,0
882856403727208000,183,8,247,0,23345,0
882856401793565000,507,182,430,0,18004,0
882856399130243000,70,0,70,0,1185,0
882856394625626000,253,52,143,0,92020,0
882856392297546000,92,0,1085,0,173,0
882856376434819000,1620,22,248,0,11526,0
882856368268386000,64,2,410,0,6466,0
882856361985327000,2,0,190,0,9,0
882856357858333000,277,23,243,0,387,0
882856350753202000,4,0,86,0,16,0
882856349738050000,342,77,1115,0,26297,0
882856349398335000,1,0,38,0,8,0
882856348991365000,507,182,430,0,18004,0
882856347003269000,51,0,131,0,1,0
882856345543651000,3877,66,1704,0,20775,1
882856344813847000,18637,30,2158,0,1061,0
882856342029037000,296,11,513,0,1651,0
882856341164798000,8627,115,2237,0,27087,0
882856336454672000,29,1,108,0,2982,0
882856336307966000,3126,380,4968,0,134496,0
882856327839719000,481,14,685,0,5579,0
882856324740129000,110,2,285,0,81,0
882856319283339000,20,0,46,0,180,0
882856318679306000,112,0,107,0,12444,0
882856315252429000,2,0,190,0,9,0
882856315151712000,84,0,270,0,6,0
882856313373503000,6637,85,121,1,38,0
882856305983017000,304,48,467,0,871,1
882856299028922000,76,2,5,0,9129,0
882856293714641000,440,15,512,0,138,1
882856292527755000,12976,56,13169,0,24626,0
882856289352655000,5365,80,2472,0,26697,0
882856287100432000,175,10,481,0,480,0
882856285221343000,10,0,67,0,1905,0
882856283841282000,47723,42,10,0,5166,0
882856283572847000,153,18,96,0,554,0
882856280313942000,346,24,204,0,285,0
882856278019555000,2,0,8,0,1,0
882856276098732000,51,3,0,0,0,0
882856269471666000,1152,134,792,0,32650,0
882856268498645000,404,22,0,0,0,0
882856262555156000,2,0,190,0,9,0
882856260609102000,48650,249,400,1,642,0
882856259539526000,10636,28,10220,0,3496,0
882856253986177000,14,0,57,0,39,0
882856250916180000,3,0,68,0,7,0
882856249187905000,525,17,1079,0,191,0
882856247518777000,257,2,154,0,132586,0
882856243194470000,21261,168,363,0,12188,0
882856242086936000,646,5,2328,0,933,0
882856234084217000,127,0,392,0,8487,0
882856231748026000,23,0,112,0,1990,0
882856230888276000,30583,210,130,0,10,3
882856228094747000,737,0,645,0,3835,0
882856224693158000,632,122,250,0,4370,0
882856223107826000,132,1,1313,0,2191,0
882856219341316000,1131,7,97,0,26514,0
882856219278365000,82,12,97,0,7141,0
882856218896646000,51,0,524,0,213,0
882856216963068000,662,2,168,0,164,0
882856209736401000,4,0,56,0,151,0
882856203516236000,567,4,255,0,34048,0
882856203222753000,257,2,154,0,132586,0
882856201687618000,1001,27,326,0,42139,0
882856200437719000,1413,34,2552,0,5997,0
882856195500851000,6051,100,1844,0,46014,0
882856194917843000,861,41,1916,0,12775,0
882856192569213000,130,4,854,0,3893,0
882856189087830000,425,83,721,0,27125,0
882856186269381000,121,0,265,0,1122,0
882856176697979000,257,2,154,0,132586,0
882856175791768000,131,4,285,0,1411,0
882856166807794000,253,52,143,0,92020,0
882856159689884000,183,0,701,0,14710,0
882856159446794000,26,0,112,0,1138,0
882856151896936000,2,0,190,0,9,0
882856148277350000,1822,153,960,0,8360,0
882856147459375000,115,4,109,0,843,0
882856136571060000,3384,9,152,0,23,0
882856125988651000,121,0,265,0,1122,0
882856125556601000,84,0,270,0,6,0
882856125451846000,2,0,190,0,9,0
882856124155740000,694,96,603,0,7750,0
882856120208863000,3253,235,547,0,13255,0
882856117226934000,110,5,314,0,3545,0
882856111094637000,117,6,156,0,1088,0
882856096699892000,6514,139,526,0,29276,0
882856093382189000,1179,38,2103,0,15492,0
882856093378003000,13,0,128,0,305,0
882856088680382000,672,31,185,0,582,0
882856077343080000,1698,13,1458,0,3605,0
882856075258737000,2,0,42,0,15,1
882856071685038000,3239,100,909,0,1738,0
882856064663798000,5560,7,3681,0,20187,5
882856060691726000,76,2,5,0,9129,0
882856058095628000,301,20,372,0,497,0
882856055348376000,1062,25,64,0,9066,10
882856047601488000,5559,65,1106,0,42344,0
882856044925510000,74,0,176,0,2657,0
882856044551995000,53,2,42,0,3555,0
882856037363089000,551,12,73,0,67094,0
882856035677077000,110,7,102,0,2254,0
882856031599985000,182,6,232,0,619,0
882856029481980000,4369,142,667,0,8468,0
882856028269756000,438,54,677,0,3693,0
882856028194263000,359,98,369,0,156,0
882856027745640000,1851,79,341,0,9403,0
882856024113394000,446,20,918,0,6402,0
882856023358194000,3,0,94,0,65,1
882856022963966000,3239,100,909,0,1738,2
882856021244490000,6,0,33,0,10,0
882856015519130000,322,4,195,0,219,0
882856009886294000,257,2,154,0,132586,1
882856001174745000,1361,36,624,0,35816,0
882855996472926000,584,80,250,0,44953,0
882855996195983000,198,1,75,0,11364,0
882855991791976000,37,0,28,0,507,0
882855989770375000,68,0,53,0,2,0
882855988994335000,35,0,88,0,524,0
882855988411236000,4,0,30,0,32,0
882855987337585000,6362,21,104,0,828,0
882855986326852000,360,5,1265,0,18,0
882855983134921000,92,0,662,0,454,0
882855982111568000,560,21,245,0,4728,0
882855979942986000,20,2,85,0,212,0
882855977472623000,2906,57,626,0,38823,1
882855971596272000,36,0,47,0,592,0
882855968593334000,551,12,73,0,67094,0
882855964730429000,1679,189,843,0,7,0
882855958568817000,77,5,451,0,1473,0
882855953640473000,419,0,562,0,3408,0
882855950708654000,533,108,1354,0,2007,0
882855949614043000,3239,100,909,0,1738,0
882855945554067000,257,2,154,0,132586,0
882855928709697000,551,12,73,0,67094,0
882855923844211000,419,0,562,0,3408,0
882855921809936000,111,14,64,0,4467,0
882855918710346000,7708,148,414,0,5726,0
882855911697470000,7708,148,414,0,5726,0
882855911659676000,158,2,1443,0,136,0
882855911198306000,8305,0,1,0,3,0
882855906974847000,924,8,475,0,3460,0
882855904445518000,3239,100,909,0,1738,0
882855901564109000,551,12,73,0,67094,0
882855895906103000,257,2,154,0,132586,0
882855894635000000,491,31,1071,0,13443,0
882855894320652000,22190,15,364,0,8580,0
882855893439844000,14,0,44,0,1774,0
882855889757065000,337,10,1370,0,7635,0
882855881372688000,2085,147,2392,0,22,0
882855877761352000,8,0,3,0,67,0
882855877094498000,20240,49,356,0,1809,0
882855877019087000,33,0,204,0,585,0
882855876876411000,821,41,2013,0,2776,0
882855874447811000,52,2,225,0,1710,0
882855873458000000,12509,10,312,0,3730,0
882855870505165000,597,26,74,0,601,0
882855863320420000,3239,100,909,0,1738,0
882855862963847000,1679,189,843,0,7,0
882855861965783000,23,2,20,0,47,0
882855861923742000,551,12,73,0,67094,0
882855861282058000,58607,164,33726,0,18621,0
882855857112920000,8602,18,162,0,24822,0
882855856886305000,6174,134,2824,0,23802,0
882855852981445000,424,20,109,0,4571,0
882855846069318000,2,0,85,0,0,0
882855842487443000,302,7,493,0,1527,0
882855842365809000,2,0,85,0,0,0
882855842118332000,257,2,154,0,132586,0
882855840457216000,53,0,141,0,1,0
882855837437440000,99,0,855,0,39,0
882855837118550000,694,96,603,0,7750,0
882855833805181000,551,12,73,0,67094,0
882855830973891000,158,2,1443,0,136,0
882855830307185000,27,0,227,0,551,0
882855830189613000,1463,61,440,0,36371,0
882855829774320000,131,4,285,0,1411,0
882855828004499000,551,12,73,0,67094,0
882855818600661000,32,5,81,0,3743,0
882855818390942000,322,4,195,0,219,0
882855817275298000,3239,100,909,0,1738,0
882855814725292000,47,0,449,0,2371,0
882855810476278000,738,14,344,0,19977,2
882855809801110000,507,182,430,0,18004,0
882855809247576000,1679,189,843,0,7,0
882855809054409000,805,128,729,0,46105,0
882855807250866000,76,2,5,0,9129,0
882855804621259000,32,0,625,0,157,0
882855800171049000,1101,67,385,0,12249,0
882855797918532000,126,2,251,0,34,0
882855795439698000,260,45,338,0,3252,0
882855792700867000,36599,376,36416,0,82863,0
882855790846952000,861,41,1916,0,12775,0
882855790171705000,673,45,433,0,132,0
882855787995034000,120,2,606,0,506,0
882855776292807000,1842,113,2775,0,16186,0
882855775533752000,277,23,243,0,387,0
882855772199059000,36599,376,36416,0,82863,0
882855771729314000,37,2,63,0,3309,0
882855771012162000,145,0,221,0,3469,0
882855768298590000,476,8,2130,0,9485,0
882855766188630000,880,120,1175,0,2195,0
882855764808708000,35,0,183,0,4930,0
882855760702701000,257,2,154,0,132586,0
882855756688630000,2,0,94,0,918,0
882855749868597000,190,12,258,0,4927,0
882855749096849000,3239,100,909,0,1738,0
882855748417573000,43,0,80,0,1714,0
882855745095520000,424,20,109,0,4571,0
882855745041056000,2111,124,33,0,63771,0
882855743266804000,1955,137,3681,0,25519,0
882855742897771000,52,2,225,0,1710,0
882855738850238000,2848,13,856,0,11823,0
882855738133144000,43,0,80,0,1714,0
882855735826285000,2,0,42,0,15,1
882855734429368000,910,386,2826,0,41127,0
882855731002712000,673,45,433,0,132,0
882855729790571000,372,18,61,0,364,2
882855718306579000,85,3,78,0,463,0
882855715882148000,533,108,1354,0,2007,0
882855711448867000,548,48,369,0,34838,0
882855708714300000,257,2,154,0,132586,0
882855705547383000,147,7,179,0,66,0
882855703806964000,718,28,251,0,8566,0
882855697628758000,43,0,80,0,1714,0
882855690162676000,8332,141,375,0,300,0
882855686954131000,3239,100,909,0,1738,1
882855683938328000,90,7,395,0,3074,0
882855674815824000,89,1,158,0,394,0
882855674312405000,19,0,59,0,326,0
882855674115269000,1457,48,889,0,19776,0
882855672135561000,4008,17,3352,0,15922,1
882855669044396000,910,386,2826,0,41127,0
882855667798639000,6656,73,5043,0,2472,0
882855664355205000,12,0,128,0,13,0
882855653252792000,1388,61,814,0,522,0
